UniqueID,TimePeriod,EN_LKRV_PWAC                         ,EN_LKRV_PWAN                         ,EN_LKRV_PWAP                         ,EN_LKRV_SWAC                         ,EN_LKRV_SWAN                         ,EN_LKRV_SWAP                         ,EN_LKW_QLTRB  EXTREME                       ,EN_LKW_QLTRB  HIGH                       ,EN_LKW_QLTRB  LOW                       ,EN_LKW_QLTRB  MEDIUM                       ,EN_LKW_QLTRST  EXTREME                       ,EN_LKW_QLTRST  HIGH                       ,EN_LKW_QLTRST  LOW                       ,EN_LKW_QLTRST  MEDIUM                       ,EN_RSRV_MNWAN                         ,EN_RSRV_MNWAP                         ,EN_RSRV_MXWAN                         ,EN_RSRV_MXWAP                         ,EN_WBE_INWTL                         ,EN_WBE_MANGBN                         ,EN_WBE_MANGC                         ,EN_WBE_MANGGN                         ,EN_WBE_MANGGP                         ,EN_WBE_MANGLN                         ,EN_WBE_MANGLP                         ,EN_WBE_MANGN                         ,EN_WBE_WTLN                         ,EN_WBE_WTLP                         
EN_LKW_QLTRB  MEDIUM                       ,-0.8461817091024038,-0.6141493902501297,-0.6141485401769792,-0.5647588009653878,-0.27961268836602016,-0.27961309451785377,-0.3140478942013048,0.8831447292957236,0.26224401861118185,-0.9999537995896464,1.0,-0.8034757650018995,0.25185343102162955,0.18917392574169084,-0.14381436110353832,-0.9953869312287733,,-0.9567863163037624,,,,,,,,,,,
EN_LKW_QLTRST  EXTREME                       ,0.3626344546893429,0.023619902933154982,0.023618826087435797,-0.037535815111647934,0.7962531856964646,0.796253441611156,0.8175475111199298,-0.43031221679376663,-0.7852083138679813,0.8091612799344989,-0.8034757650018995,1.0,0.37378886382279036,-0.73658447415166,0.7047000956032532,0.7426514408745211,,0.9418739456947556,,,,,,,,,,,
EN_LKW_QLTRST  HIGH                       ,-0.7288305901872614,-0.9184261967847711,-0.9184266228950665,-0.9408906543634985,0.8587426015286456,0.8587423847674543,0.8397093324172775,0.6764023697205167,-0.8678480868550331,-0.24253922448188892,0.25185343102162955,0.37378886382279036,1.0,-0.9026469245239573,0.9214850217588049,-0.3435409092619025,,0.040448446215201966,,,,,,,,,,,
EN_LKW_QLTRST  LOW                       ,0.3631967954848632,0.6587588103406461,0.6587596207357402,0.703517223383921,-0.9956721250504973,-0.9956720857363311,-0.9916739355601577,-0.29356238949200336,0.9971868650322294,-0.1986040435620493,0.18917392574169084,-0.73658447415166,-0.9026469245239573,1.0,-0.9989419088176944,-0.09409167324593574,,-0.46654029426317023,,,,,,,,,,,
EN_LKW_QLTRST  MEDIUM                       ,-0.4056617805274767,-0.6926624112856651,-0.6926631881898366,-0.7354567952254493,0.9903445239536974,0.9903444653104823,0.9847023509105375,0.3372152707463495,-0.9926845520837193,0.1533202161714156,-0.14381436110353832,0.7047000956032532,0.9214850217588049,-0.9989419088176944,1.0,0.048206335757942045,,0.42536866587914185,,,,,,,,,,,
EN_RSRV_MNWAN                         ,-0.7355489126048234,-0.13486488843263142,-0.13486958282799844,-0.0907295016615967,-0.4063211810391701,-0.40632118151079094,-0.4046070402884901,-0.9240771481442697,-0.16845013749507606,0.9944187093174535,-0.9953869312287733,0.7426514408745211,-0.3435409092619025,-0.09409167324593574,0.048206335757942045,1.0,0.6460700192004467,-0.6151096076871135,,,,1.0000000000000002,-0.9999999999999778,-0.9999999999999778,-1.0000000000000002,-1.0000000000000004,1.0000000000000067,,
EN_RSRV_MNWAP                         ,-0.6928203230275509,0.00449585735714332,0.0044942999761027405,0.061394061351481774,-0.5484629370990953,-0.5484629243866876,-0.5451646291199109,,,,,,,,,0.6460700192004467,1.0,-0.483842160668039,,,,,,,,,,,
EN_RSRV_MXWAN                         ,0.9264905702410466,0.28726462390044605,0.28727014614395213,0.24337935895875576,0.9011323212613807,0.9011323311605418,0.9027356480523969,-0.7085701203735634,-0.531526161566207,0.9595373275484825,-0.9567863163037624,0.9418739456947556,0.040448446215201966,-0.46654029426317023,0.42536866587914185,-0.6151096076871135,-0.483842160668039,1.0,,,,-1.0000000000000002,0.9999999999999778,0.9999999999999778,1.0,1.0000000000000004,-1.0000000000000064,,
EN_RSRV_MXWAP                         ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EN_WBE_INWTL                         ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EN_WBE_MANGBN                         ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EN_WBE_MANGC                         ,-1.0000000000000002,-0.9999999999999997,-1.000000000000415,,-1.0000000000000002,-1.0,-0.9999999999999958,,,,,,,,,1.0000000000000002,,-1.0000000000000002,,,,1.0,-0.9999999999999777,-0.9999999999999777,-0.9999999999999999,-1.0000000000000004,1.0000000000000064,,
EN_WBE_MANGGN                         ,0.9999999999999778,0.9999999999999772,1.0000000000003928,,0.9999999999999776,0.9999999999999777,0.9999999999999736,,,,,,,,,-0.9999999999999778,,0.9999999999999778,,,,-0.9999999999999777,1.0,1.0,1.0000000000000224,1.0000000000000226,-1.0000000000000286,,
EN_WBE_MANGGP                         ,0.9999999999999778,0.9999999999999772,1.0000000000003928,,0.9999999999999776,0.9999999999999777,0.9999999999999736,,,,,,,,,-0.9999999999999778,,0.9999999999999778,,,,-0.9999999999999777,1.0,1.0,1.0000000000000224,1.0000000000000226,-1.0000000000000286,,
EN_WBE_MANGLN                         ,1.0,0.9999999999999993,1.0000000000004148,,1.0,1.0,0.9999999999999957,,,,,,,,,-1.0000000000000002,,1.0,,,,-0.9999999999999999,1.0000000000000224,1.0000000000000224,1.0,1.0000000000000004,-1.0000000000000067,,
EN_WBE_MANGLP                         ,1.0000000000000004,1.0,1.0000000000004152,,1.0000000000000004,1.0000000000000004,0.9999999999999961,,,,,,,,,-1.0000000000000004,,1.0000000000000004,,,,-1.0000000000000004,1.0000000000000226,1.0000000000000226,1.0000000000000004,1.0,-1.000000000000006,,
EN_WBE_MANGN                         ,-1.0000000000000067,-1.000000000000006,-1.0000000000004217,,-1.0000000000000067,-1.0000000000000067,-1.0000000000000022,,,,,,,,,1.0000000000000067,,-1.0000000000000064,,,,1.0000000000000064,-1.0000000000000286,-1.0000000000000286,-1.0000000000000067,-1.000000000000006,1.0,,
EN_WBE_WTLN                         ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EN_WBE_WTLP                         ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
