indicator,related_indicator,similarity_score
3.7.2,2.3.1,0.0811011299382359
3.7.2,3.3.2,0.08040040105146468
3.7.2,9.5.2,0.07589457370709643
3.7.2,3.a.1,0.07584480959341167
3.7.2,1.5.1,0.07401545136508389
3.7.2,13.1.1,0.07401545136508389
3.7.2,11.5.1,0.07401545136508389
3.7.2,8.7.1,0.07354074449772285
3.7.2,8.5.1,0.07157496894436426
3.7.2,8.1.1,0.06848244995641452
3.7.2,5.2.2,0.0665676822564619
3.7.2,3.7.1,0.06430243476865724
3.7.2,2.2.3,0.06322276304125306
3.7.2,3.4.1,0.06313392008537774
3.7.2,8.10.2,0.06191129221626656
3.7.2,5.2.1,0.055125334696390506
3.7.2,17.18.3,0.053795777487276514
3.7.2,3.4.2,0.053660193577190624
3.7.2,11.6.2,0.05319751888944425
3.7.2,3.c.1,0.05195667513141447
3.7.2,2.3.2,0.05109911376640554
3.7.2,16.7.2,0.04977070238931956
3.7.2,10.a.1,0.04935119853887059
3.7.2,3.5.2,0.04878498013162757
3.7.2,16.3.3,0.046940763130971175
3.7.2,3.5.1,0.045655957305666905
3.7.2,9.4.1,0.045513456133271166
3.7.2,3.b.1,0.045233971475626
3.7.2,12.8.1,0.044499388716907375
3.7.2,13.3.1,0.044499388716907375
3.7.2,3.6.1,0.04429079591428258
3.7.2,5.6.1,0.04307002244147645
3.7.2,3.9.3,0.04186223120928798
3.7.2,16.3.2,0.040245571056532564
3.7.2,5.6.2,0.03983075572349121
3.7.2,11.4.1,0.038573681607999254
3.7.2,17.12.1,0.03694003439733338
3.7.2,7.3.1,0.036552668215139604
3.7.2,16.1.2,0.03571448365392893
3.7.2,3.3.4,0.03392569531749137
3.7.2,10.4.2,0.033815613680965605
3.7.2,12.6.1,0.03343548102813274
3.7.2,10.7.4,0.03207153624142735
3.7.2,15.5.1,0.03203622418356468
3.7.2,16.6.2,0.030971148599563098
3.7.2,13.1.2,0.030762640931643388
3.7.2,1.5.3,0.030762640931643388
3.7.2,2.c.1,0.030404831207208747
3.7.2,11.b.1,0.02973341530999117
3.7.2,16.1.3,0.029482760233436194
3.7.2,17.5.1,0.0293313410283108
3.7.2,16.1.1,0.02900420696747461
3.7.2,14.c.1,0.028174632183956504
3.7.2,3.1.2,0.026643744498817675
3.7.2,14.b.1,0.025775095111586488
3.7.2,16.10.1,0.025743658231773305
3.7.2,9.1.2,0.024543162154025785
3.7.2,11.3.2,0.024439020896844695
3.7.2,12.3.1,0.023836215609243157
3.7.2,17.16.1,0.022891228383608637
3.7.2,14.1.1,0.022427207087583827
3.7.2,5.5.1,0.022342039621227418
3.7.2,3.3.5,0.02224471990875367
3.7.2,11.5.2,0.021489081638470985
3.7.2,17.2.1,0.02075428595280032
3.7.2,11.1.1,0.02013281987101205
3.7.2,16.5.2,0.019966764097944675
3.7.2,1.b.1,0.019468236251946075
3.7.2,14.4.1,0.018290083309756167
3.7.2,17.19.2,0.018243580023539444
3.7.2,13.2.2,0.017810507939293858
3.7.2,12.4.1,0.01777054952371491
3.7.2,9.2.1,0.01770233674102483
3.7.2,6.5.2,0.01761037421426338
3.7.2,3.9.2,0.017533172261279713
3.7.2,1.4.2,0.017400196743323385
3.7.2,7.1.1,0.017206144150360165
3.7.2,1.2.2,0.01699703298540964
3.7.2,16.3.1,0.015634841514415694
3.7.2,13.1.3,0.0153778580693355
3.7.2,11.b.2,0.0153778580693355
3.7.2,16.10.2,0.01481049131086108
3.7.2,7.b.1,0.014780819249849919
3.7.2,12.a.1,0.014780819249849919
3.7.2,15.9.1,0.014567752156724794
3.7.2,1.a.1,0.014048380964400784
3.7.2,12.4.2,0.013861762766990368
3.7.2,16.6.1,0.013587711846962863
3.7.2,3.b.3,0.013487933711590922
3.7.2,14.3.1,0.013410083043596139
3.7.2,2.b.1,0.012816731354289818
3.7.2,13.a.1,0.012590542026119379
3.7.2,16.2.2,0.012015912509572148
3.7.2,9.c.1,0.011793100340042396
3.7.2,4.7.1,0.011119549537962459
3.7.2,7.1.2,0.010459076185457666
3.7.2,1.3.1,0.010326542788588269
3.7.2,17.17.1,0.010063908780919536
3.7.2,12.c.1,0.009791430871416545
3.7.2,14.a.1,0.009777138612637007
3.7.2,6.3.2,0.009384407370036053
3.7.2,15.4.2,0.00916068661441266
3.7.2,11.7.2,0.008702663006524305
3.7.2,11.a.1,0.008272920549593053
3.7.2,12.7.1,0.008244822947862163
3.7.2,15.2.1,0.00790529546850472
3.7.2,1.5.4,0.007016785982923165
3.7.2,13.b.1,0.006265701367974689
3.7.2,17.1.2,0.005805981706520777
3.7.2,11.6.1,0.005260719053788151
3.7.2,10.5.1,0.005017747056301972
3.7.2,11.7.1,0.0047844850903217976
3.7.2,15.3.1,0.004506453864603929
3.7.2,1.4.1,0.0042749786026598
3.7.2,17.6.1,0.004105710713205409
3.7.2,2.5.1,0.003926183301877423
3.7.2,15.6.1,0.0033131487487672814
3.7.2,16.1.4,0.0
3.7.2,17.14.1,0.0
3.7.2,15.c.1,0.0
3.7.2,15.b.1,0.0
3.7.2,15.a.1,0.0
3.7.2,3.b.2,0.0
3.7.2,1.a.2,0.0
3.7.2,17.4.1,0.0
3.7.2,17.15.1,0.0
3.7.2,3.8.2,0.0
3.7.2,3.d.1,0.0
3.7.2,3.d.2,0.0
3.7.2,4.1.1,0.0
3.7.2,15.8.1,0.0
3.7.2,15.7.1,0.0
3.7.2,1.2.1,0.0
3.7.2,1.5.2,0.0
3.7.2,2.1.1,0.0
3.7.2,3.8.1,0.0
3.7.2,2.1.2,0.0
3.7.2,17.3.2,0.0
3.7.2,4.4.1,0.0
3.7.2,17.7.1,0.0
3.7.2,2.a.2,0.0
3.7.2,17.1.1,0.0
3.7.2,16.b.1,0.0
3.7.2,2.a.1,0.0
3.7.2,2.5.2,0.0
3.7.2,16.a.1,0.0
3.7.2,2.4.1,0.0
3.7.2,16.8.1,0.0
3.7.2,17.8.1,0.0
3.7.2,17.9.1,0.0
3.7.2,17.10.1,0.0
3.7.2,16.5.1,0.0
3.7.2,16.4.2,0.0
3.7.2,17.11.1,0.0
3.7.2,16.4.1,0.0
3.7.2,17.13.1,0.0
3.7.2,17.3.1,0.0
3.7.2,14.7.1,0.0
3.7.2,15.4.1,0.0
3.7.2,4.a.1,0.0
3.7.2,8.9.1,0.0
3.7.2,12.b.1,0.0
3.7.2,8.a.1,0.0
3.7.2,8.b.1,0.0
3.7.2,9.1.1,0.0
3.7.2,9.2.2,0.0
3.7.2,9.3.1,0.0
3.7.2,9.3.2,0.0
3.7.2,12.5.1,0.0
3.7.2,9.5.1,0.0
3.7.2,17.19.1,0.0
3.7.2,9.a.1,0.0
3.7.2,9.b.1,0.0
3.7.2,10.2.1,0.0
3.7.2,10.3.1,0.0
3.7.2,10.4.1,0.0
3.7.2,10.6.1,0.0
3.7.2,10.7.1,0.0
3.7.2,10.7.2,0.0
3.7.2,10.7.3,0.0
3.7.2,12.2.2,0.0
3.7.2,12.2.1,0.0
3.7.2,10.b.1,0.0
3.7.2,10.c.1,0.0
3.7.2,12.1.1,0.0
3.7.2,11.2.1,0.0
3.7.2,11.3.1,0.0
3.7.2,8.8.2,0.0
3.7.2,13.2.1,0.0
3.7.2,8.5.2,0.0
3.7.2,6.1.1,0.0
3.7.2,4.b.1,0.0
3.7.2,4.c.1,0.0
3.7.2,5.1.1,0.0
3.7.2,15.1.2,0.0
3.7.2,15.1.1,0.0
3.7.2,5.4.1,0.0
3.7.2,14.6.1,0.0
3.7.2,14.5.1,0.0
3.7.2,5.a.1,0.0
3.7.2,5.a.2,0.0
3.7.2,5.b.1,0.0
3.7.2,5.c.1,0.0
3.7.2,6.2.1,0.0
3.7.2,8.4.2,0.0
3.7.2,6.3.1,0.0
3.7.2,6.4.1,0.0
3.7.2,6.4.2,0.0
3.7.2,6.5.1,0.0
3.7.2,6.6.1,0.0
3.7.2,6.a.1,0.0
3.7.2,6.b.1,0.0
3.7.2,7.2.1,0.0
3.7.2,14.2.1,0.0
3.7.2,7.a.1,0.0
3.7.2,8.3.1,0.0
3.7.2,8.4.1,0.0
3.7.2,1.1.1,0.0
3.8.1,1.4.1,0.2110990864524279
3.8.1,16.6.2,0.19665293477475762
3.8.1,3.b.3,0.1695729522291233
3.8.1,3.1.2,0.16788891886776883
3.8.1,3.4.1,0.1543021103892088
3.8.1,3.5.1,0.15088642942190114
3.8.1,17.4.1,0.14860760866741596
3.8.1,3.3.5,0.14524756625553775
3.8.1,3.d.1,0.1278197862720756
3.8.1,3.9.1,0.12094132181904987
3.8.1,1.a.2,0.11444062395862427
3.8.1,2.2.2,0.11382928421392767
3.8.1,2.2.1,0.10769812837833306
3.8.1,11.6.1,0.09717572731865388
3.8.1,9.3.2,0.08960714618048507
3.8.1,1.3.1,0.08878514464894806
3.8.1,14.5.1,0.08834303809260369
3.8.1,5.6.2,0.08720885868895162
3.8.1,10.c.1,0.08577471349755339
3.8.1,3.b.1,0.08356847273315886
3.8.1,3.b.2,0.08244921522172682
3.8.1,7.1.1,0.08138706774078557
3.8.1,15.4.1,0.07967747625353239
3.8.1,3.8.2,0.07881383256279544
3.8.1,8.7.1,0.07795150012374828
3.8.1,16.10.2,0.07564238313109481
3.8.1,1.a.1,0.07555196271792354
3.8.1,4.a.1,0.07539406617976899
3.8.1,5.c.1,0.07539406617976899
3.8.1,5.4.1,0.07539406617976899
3.8.1,9.3.1,0.0752504640280008
3.8.1,5.6.1,0.07489449320059116
3.8.1,3.1.1,0.07372258577379286
3.8.1,4.2.1,0.07356251883335414
3.8.1,17.11.1,0.07273537395356755
3.8.1,7.b.1,0.07207774541818025
3.8.1,12.a.1,0.07207774541818025
3.8.1,1.b.1,0.07166887624153241
3.8.1,11.2.1,0.07118287937865017
3.8.1,4.c.1,0.06596372091747502
3.8.1,9.1.1,0.06518381251999418
3.8.1,11.a.1,0.06516803142328781
3.8.1,11.6.2,0.06516090782385184
3.8.1,16.6.1,0.0646243376474974
3.8.1,8.10.2,0.06264176106743698
3.8.1,10.1.1,0.06146053472349264
3.8.1,12.3.1,0.05919659700483897
3.8.1,12.1.1,0.057644912442356006
3.8.1,1.2.2,0.054737717286597695
3.8.1,3.7.1,0.05244192495868765
3.8.1,14.b.1,0.0508255710913074
3.8.1,4.5.1,0.05033512968907211
3.8.1,14.1.1,0.04999603067442637
3.8.1,14.a.1,0.04872335687765037
3.8.1,2.1.2,0.04736192604675114
3.8.1,16.2.2,0.046560185921495995
3.8.1,1.1.1,0.04604777252598489
3.8.1,3.9.2,0.0459971008769411
3.8.1,3.3.1,0.04592033987387811
3.8.1,5.a.1,0.04356046639581727
3.8.1,6.4.1,0.04313870083127545
3.8.1,15.3.1,0.04221724786360564
3.8.1,12.6.1,0.04219801818878056
3.8.1,17.19.1,0.041817648114475324
3.8.1,10.7.3,0.04154250362261362
3.8.1,3.a.1,0.04144196120986891
3.8.1,16.1.2,0.041017625179816206
3.8.1,1.4.2,0.040395022792325194
3.8.1,10.4.2,0.040189011572282274
3.8.1,6.4.2,0.03975952302999148
3.8.1,1.5.3,0.03962140309169325
3.8.1,13.1.2,0.03962140309169325
3.8.1,10.7.4,0.039299875785180335
3.8.1,11.b.1,0.038295789880578
3.8.1,17.9.1,0.03759801627671077
3.8.1,4.4.1,0.037497362936653025
3.8.1,17.10.1,0.037188542534012915
3.8.1,17.19.2,0.03703800162309892
3.8.1,11.7.1,0.03698696279177548
3.8.1,11.3.2,0.036831378922035876
3.8.1,6.5.1,0.036431158531875125
3.8.1,6.1.1,0.03599662538175249
3.8.1,6.2.1,0.035953719369583935
3.8.1,13.2.2,0.03590515827387651
3.8.1,17.12.1,0.03583550695109882
3.8.1,15.5.1,0.0355578204979779
3.8.1,12.c.1,0.03452753587925188
3.8.1,8.3.1,0.034467198657280804
3.8.1,16.1.1,0.034119878639773206
3.8.1,13.2.1,0.03388350409634792
3.8.1,17.17.1,0.033811328888770115
3.8.1,8.5.1,0.03343542632104965
3.8.1,12.7.1,0.03207943543042417
3.8.1,13.1.3,0.03180591146483714
3.8.1,11.b.2,0.03180591146483714
3.8.1,17.15.1,0.03153342123837752
3.8.1,15.b.1,0.03152974405626372
3.8.1,15.a.1,0.03152974405626372
3.8.1,17.18.3,0.030850158477087643
3.8.1,16.7.1,0.03022027557674277
3.8.1,17.1.2,0.03006497313388965
3.8.1,16.b.1,0.029901504132658345
3.8.1,10.3.1,0.029901504132658345
3.8.1,6.b.1,0.029646939844543658
3.8.1,3.3.2,0.028725878230237725
3.8.1,15.4.2,0.028611408586504666
3.8.1,14.3.1,0.028169437743834826
3.8.1,14.2.1,0.027639314709880007
3.8.1,2.5.2,0.027333882899890156
3.8.1,13.a.1,0.02672161973904725
3.8.1,15.9.1,0.026192487072459268
3.8.1,11.3.1,0.025545141504475087
3.8.1,8.8.2,0.025464472007055768
3.8.1,3.c.1,0.025425723608210618
3.8.1,1.5.1,0.025147337378341753
3.8.1,11.5.1,0.025147337378341753
3.8.1,13.1.1,0.025147337378341753
3.8.1,3.2.1,0.02507135957128672
3.8.1,2.3.1,0.024878297849588227
3.8.1,7.a.1,0.024863469686772444
3.8.1,16.1.4,0.024649434819253423
3.8.1,15.1.2,0.024563283418576273
3.8.1,2.a.1,0.024329130730333083
3.8.1,6.3.2,0.024201491613565867
3.8.1,6.3.1,0.024166019607688854
3.8.1,10.7.1,0.023420350949047073
3.8.1,11.5.2,0.02326333948224249
3.8.1,17.5.1,0.023205010573507254
3.8.1,7.1.2,0.022588541518828605
3.8.1,17.1.1,0.02254699505306602
3.8.1,12.8.1,0.022397349442758605
3.8.1,13.3.1,0.022397349442758605
3.8.1,5.3.2,0.022010437797884655
3.8.1,2.3.2,0.0217449723406195
3.8.1,8.8.1,0.021512784159736453
3.8.1,17.14.1,0.021453609263344067
3.8.1,4.3.1,0.02127257589587313
3.8.1,16.7.2,0.020916342027576133
3.8.1,11.1.1,0.020703330910619863
3.8.1,1.5.4,0.019897340330601393
3.8.1,3.4.2,0.019882165370433524
3.8.1,17.16.1,0.019809484082677256
3.8.1,3.2.2,0.0195148379388539
3.8.1,13.b.1,0.019306954476340482
3.8.1,10.7.2,0.019180219956714227
3.8.1,10.5.1,0.017793904504879107
3.8.1,8.4.2,0.017621227377374753
3.8.1,9.4.1,0.017095320841147597
3.8.1,16.a.1,0.016925596485879137
3.8.1,2.5.1,0.016680378836532787
3.8.1,17.8.1,0.016560147415035788
3.8.1,16.10.1,0.01650905096811353
3.8.1,6.6.1,0.01648988797915454
3.8.1,2.2.3,0.01640696379079429
3.8.1,3.d.2,0.01587218088386227
3.8.1,5.1.1,0.015771569526798396
3.8.1,14.4.1,0.015740852931252842
3.8.1,3.9.3,0.015510786454415223
3.8.1,3.6.1,0.014641504955388924
3.8.1,14.c.1,0.014629631198564065
3.8.1,4.1.1,0.014433516789858755
3.8.1,12.4.2,0.014306548608917133
3.8.1,6.a.1,0.013969880763868008
3.8.1,17.13.1,0.013870294828306564
3.8.1,2.4.1,0.013828458317476668
3.8.1,8.9.1,0.013730429532182661
3.8.1,16.3.3,0.013472733444543753
3.8.1,12.5.1,0.013408348256668838
3.8.1,4.7.1,0.013405827742335247
3.8.1,4.2.2,0.013355674762699459
3.8.1,9.2.1,0.013308498781159049
3.8.1,11.7.2,0.013286908317474453
3.8.1,6.5.2,0.01316882714613729
3.8.1,5.2.1,0.012902603593469852
3.8.1,16.1.3,0.012741057999381343
3.8.1,1.5.2,0.012712172165893768
3.8.1,5.5.2,0.012654506133849462
3.8.1,8.4.1,0.012514027708022802
3.8.1,12.2.1,0.012514027708022802
3.8.1,15.2.1,0.012363119993605402
3.8.1,16.8.1,0.012342447610397404
3.8.1,9.2.2,0.012315665001036862
3.8.1,15.6.1,0.010904981338470392
3.8.1,14.7.1,0.010861231234298144
3.8.1,17.2.1,0.010750779664335911
3.8.1,16.4.1,0.01019720031107128
3.8.1,9.c.1,0.010192843155478984
3.8.1,12.4.1,0.009870397717828976
3.8.1,7.3.1,0.009167615542928295
3.8.1,5.5.1,0.009083928162849435
3.8.1,16.5.1,0.008824391843345374
3.8.1,2.b.1,0.008803163592707676
3.8.1,3.5.2,0.008700840170260382
3.8.1,8.6.1,0.008627912415745825
3.8.1,1.2.1,0.008496926271779
3.8.1,3.3.3,0.008333893720074311
3.8.1,16.3.1,0.00821048075381861
3.8.1,5.a.2,0.00769976387468907
3.8.1,10.2.1,0.007452308454308568
3.8.1,5.b.1,0.006823071090544647
3.8.1,12.2.2,0.00670801017506694
3.8.1,2.c.1,0.006706894066943125
3.8.1,17.18.2,0.006548659567663158
3.8.1,3.3.4,0.006066468620561439
3.8.1,5.2.2,0.00595169460453363
3.8.1,2.1.1,0.005559473129417569
3.8.1,16.5.2,0.005210336909852647
3.8.1,12.b.1,0.004614586772152388
3.8.1,8.1.1,0.004319301390765591
3.8.1,17.7.1,0.0033223692635366755
3.8.1,8.b.1,0.0029838835062709445
3.8.1,17.6.1,0.002793808378078951
3.8.1,9.1.2,0.0027520378614375564
3.8.1,15.8.1,0.002526514926181312
3.8.1,8.a.1,0.0
3.8.1,16.2.3,0.0
3.8.1,9.b.1,0.0
3.8.1,8.10.1,0.0
3.8.1,9.a.1,0.0
3.8.1,9.5.1,0.0
3.8.1,15.7.1,0.0
3.8.1,16.3.2,0.0
3.8.1,4.6.1,0.0
3.8.1,5.3.1,0.0
3.8.1,8.5.2,0.0
3.8.1,16.9.1,0.0
3.8.1,4.1.2,0.0
3.8.1,10.b.1,0.0
3.8.1,15.c.1,0.0
3.8.1,3.7.2,0.0
3.8.1,14.6.1,0.0
3.8.1,10.a.1,0.0
3.8.1,10.6.1,0.0
3.8.1,10.4.1,0.0
3.8.1,11.4.1,0.0
3.8.1,4.b.1,0.0
3.8.1,8.2.1,0.0
3.8.1,17.3.1,0.0
3.8.1,7.2.1,0.0
3.8.1,16.4.2,0.0
3.8.1,17.3.2,0.0
3.8.1,15.1.1,0.0
3.8.1,16.2.1,0.0
3.8.1,2.a.2,0.0
3.8.1,9.5.2,0.0
3.8.2,9.5.1,0.3502328762987635
3.8.2,1.a.2,0.33562292293958307
3.8.2,2.a.1,0.20284698030589726
3.8.2,5.c.1,0.1923632996818412
3.8.2,5.4.1,0.1923632996818412
3.8.2,4.a.1,0.1923632996818412
3.8.2,1.2.2,0.1727927088353809
3.8.2,10.1.1,0.16534233270134382
3.8.2,16.6.1,0.1652258661988038
3.8.2,1.b.1,0.15064078571363712
3.8.2,10.2.1,0.14687672018207634
3.8.2,12.c.1,0.11017430201176306
3.8.2,11.6.1,0.10777343349686033
3.8.2,6.2.1,0.10518651036257423
3.8.2,3.b.3,0.10390887778626319
3.8.2,16.1.3,0.09146692643096982
3.8.2,10.4.1,0.09109940085103464
3.8.2,3.b.2,0.09065395393938466
3.8.2,11.4.1,0.08942782543034625
3.8.2,10.7.1,0.08496939075394815
3.8.2,10.7.4,0.0807896486419738
3.8.2,7.1.2,0.07921753175887712
3.8.2,3.8.1,0.07881383256279544
3.8.2,1.4.1,0.0769983470087002
3.8.2,8.9.1,0.07698476689971848
3.8.2,3.1.2,0.06994940281798799
3.8.2,4.2.1,0.06777181740400892
3.8.2,16.1.1,0.06624736132729395
3.8.2,10.4.2,0.06427077129472836
3.8.2,5.5.2,0.06394366076331343
3.8.2,9.2.2,0.06351666029974229
3.8.2,17.2.1,0.06310811894487767
3.8.2,2.3.2,0.057624722274323574
3.8.2,15.1.1,0.05552858961904443
3.8.2,1.a.1,0.05426786739811653
3.8.2,17.8.1,0.05408841727811853
3.8.2,1.1.1,0.053027296947327295
3.8.2,5.6.1,0.052835359334765325
3.8.2,16.1.2,0.051740479487433814
3.8.2,10.6.1,0.0506891749105744
3.8.2,3.9.1,0.05020875335665459
3.8.2,8.3.1,0.04555005533424628
3.8.2,14.1.1,0.04305689681427263
3.8.2,2.2.2,0.04301306408457946
3.8.2,7.1.1,0.04261139032131001
3.8.2,17.6.1,0.04249983681067881
3.8.2,3.3.5,0.041954209687076534
3.8.2,2.2.1,0.04069626309008892
3.8.2,16.7.2,0.04023582614203411
3.8.2,15.6.1,0.04006743306949316
3.8.2,11.7.2,0.03902073484813196
3.8.2,17.1.2,0.038843791188651396
3.8.2,7.a.1,0.03879577193332282
3.8.2,7.2.1,0.0383017816151738
3.8.2,1.4.2,0.0350915318142093
3.8.2,4.b.1,0.035012282763087925
3.8.2,7.b.1,0.03498495579516421
3.8.2,12.a.1,0.03498495579516421
3.8.2,15.c.1,0.03497737158929672
3.8.2,15.7.1,0.03497737158929672
3.8.2,16.3.2,0.03452027095707626
3.8.2,17.19.2,0.033403720765842776
3.8.2,11.3.1,0.03318989950659128
3.8.2,2.a.2,0.03256201908576651
3.8.2,9.1.1,0.0319086592419824
3.8.2,9.3.1,0.03148886396488761
3.8.2,3.3.1,0.030557902117997405
3.8.2,9.a.1,0.03050618830371423
3.8.2,3.d.1,0.03040998670070218
3.8.2,14.4.1,0.029784984875564517
3.8.2,6.a.1,0.02961286232031892
3.8.2,17.9.1,0.029461940531444464
3.8.2,6.4.2,0.029164703834301975
3.8.2,16.1.4,0.02881456864327514
3.8.2,17.11.1,0.02855536815787227
3.8.2,3.5.1,0.02816933565245642
3.8.2,6.1.1,0.027719220401834735
3.8.2,10.a.1,0.027585515495406263
3.8.2,3.a.1,0.026610761204573462
3.8.2,9.c.1,0.026541163844989085
3.8.2,10.5.1,0.026424275735349848
3.8.2,16.4.1,0.02632754196256813
3.8.2,16.3.3,0.02627698989901526
3.8.2,11.a.1,0.026054435982004968
3.8.2,16.10.2,0.025390623772943058
3.8.2,5.b.1,0.025381416627087396
3.8.2,16.8.1,0.02505950069275175
3.8.2,15.3.1,0.02425479921681706
3.8.2,16.6.2,0.02362459074017884
3.8.2,3.3.2,0.023582653934726645
3.8.2,3.5.2,0.02258462730496731
3.8.2,3.4.2,0.022540104419533694
3.8.2,6.4.1,0.022005810132721543
3.8.2,16.7.1,0.02187916302017243
3.8.2,1.2.1,0.021587856430178673
3.8.2,17.7.1,0.021448004790965543
3.8.2,8.a.1,0.021106079090587485
3.8.2,5.6.2,0.019740860421627426
3.8.2,8.7.1,0.019105263015975385
3.8.2,16.2.2,0.018647762432210856
3.8.2,2.3.1,0.01847590220341243
3.8.2,11.7.1,0.01762319562269392
3.8.2,3.9.3,0.01758433952226928
3.8.2,15.b.1,0.017528003109260063
3.8.2,15.a.1,0.017528003109260063
3.8.2,14.c.1,0.017110125997878076
3.8.2,9.b.1,0.01675618546203401
3.8.2,3.6.1,0.016598848485807075
3.8.2,3.c.1,0.016471440792654852
3.8.2,10.b.1,0.016170110670621404
3.8.2,6.b.1,0.016148418400338607
3.8.2,10.7.3,0.016135289447963164
3.8.2,1.5.1,0.01595094801455399
3.8.2,11.5.1,0.01595094801455399
3.8.2,13.1.1,0.01595094801455399
3.8.2,11.6.2,0.015907409741071243
3.8.2,12.5.1,0.01472807073259928
3.8.2,14.3.1,0.014716589660407908
3.8.2,10.c.1,0.014685406553280662
3.8.2,4.5.1,0.014653961655489498
3.8.2,4.4.1,0.014398428796764003
3.8.2,16.9.1,0.01431445041835623
3.8.2,10.3.1,0.0142780351444693
3.8.2,16.b.1,0.0142780351444693
3.8.2,11.1.1,0.014275736866156885
3.8.2,2.5.1,0.01383916185630087
3.8.2,5.3.1,0.013702379216620401
3.8.2,12.1.1,0.013661098450631223
3.8.2,16.2.3,0.013529125417710765
3.8.2,8.1.1,0.01344743951043744
3.8.2,1.5.4,0.013233869055867637
3.8.2,14.7.1,0.013183353037081718
3.8.2,17.1.1,0.01306419923947961
3.8.2,9.2.1,0.012552335085202752
3.8.2,6.5.2,0.011644369987301135
3.8.2,2.1.1,0.011615463454991716
3.8.2,6.3.2,0.011297914431817796
3.8.2,2.4.1,0.011165143476634378
3.8.2,11.5.2,0.011127781441168253
3.8.2,13.1.3,0.010918196009151115
3.8.2,11.b.2,0.010918196009151115
3.8.2,8.4.1,0.010869195367829033
3.8.2,12.2.1,0.010869195367829033
3.8.2,15.4.2,0.010866943632006205
3.8.2,8.10.2,0.01077156268008209
3.8.2,16.2.1,0.010676679780251254
3.8.2,6.3.1,0.010669135492590047
3.8.2,8.6.1,0.010472552595198295
3.8.2,7.3.1,0.010393184432669173
3.8.2,4.6.1,0.010350420966677272
3.8.2,2.b.1,0.01003887094076495
3.8.2,6.6.1,0.009471669627941668
3.8.2,3.3.3,0.009448006852971626
3.8.2,17.3.2,0.009326976882303517
3.8.2,2.1.2,0.009221966236354302
3.8.2,11.2.1,0.009025419021315952
3.8.2,16.4.2,0.008943006198140915
3.8.2,15.9.1,0.008868617006189562
3.8.2,14.a.1,0.008498154577806206
3.8.2,5.3.2,0.00829455039399305
3.8.2,3.7.1,0.008164546528053996
3.8.2,14.2.1,0.0074983814428508265
3.8.2,3.9.2,0.007364854787682021
3.8.2,3.3.4,0.007363474341719757
3.8.2,9.1.2,0.007255359421595901
3.8.2,5.a.1,0.0070421189196068915
3.8.2,15.2.1,0.006594177848919823
3.8.2,3.b.1,0.006324267131828254
3.8.2,3.4.1,0.006006515918227471
3.8.2,17.15.1,0.0059926177396878826
3.8.2,17.13.1,0.005923624124671316
3.8.2,9.3.2,0.0058289547254300935
3.8.2,5.1.1,0.005552411203364767
3.8.2,15.1.2,0.0053997059640873155
3.8.2,17.4.1,0.005216866602869818
3.8.2,9.4.1,0.005109734489817743
3.8.2,16.5.1,0.004843755012369879
3.8.2,1.3.1,0.004264617110583422
3.8.2,4.2.2,0.0039597603344833365
3.8.2,11.3.2,0.0036865186788331067
3.8.2,12.4.2,0.003202594138961771
3.8.2,12.3.1,0.0031018763129536863
3.8.2,16.10.1,0.003073598123645236
3.8.2,6.5.1,0.003070672121470673
3.8.2,16.5.2,0.002719825563452733
3.8.2,3.1.1,0.002654611575400817
3.8.2,5.5.1,0.0022904936215871422
3.8.2,12.6.1,0.0022070798222285693
3.8.2,17.17.1,0.0021997696402251375
3.8.2,13.b.1,0.0
3.8.2,14.6.1,0.0
3.8.2,17.18.3,0.0
3.8.2,17.18.2,0.0
3.8.2,3.2.1,0.0
3.8.2,14.5.1,0.0
3.8.2,1.5.2,0.0
3.8.2,2.c.1,0.0
3.8.2,1.5.3,0.0
3.8.2,17.16.1,0.0
3.8.2,17.12.1,0.0
3.8.2,12.b.1,0.0
3.8.2,17.14.1,0.0
3.8.2,14.b.1,0.0
3.8.2,13.1.2,0.0
3.8.2,17.10.1,0.0
3.8.2,2.5.2,0.0
3.8.2,13.2.1,0.0
3.8.2,13.2.2,0.0
3.8.2,13.3.1,0.0
3.8.2,13.a.1,0.0
3.8.2,2.2.3,0.0
3.8.2,12.8.1,0.0
3.8.2,3.2.2,0.0
3.8.2,3.7.2,0.0
3.8.2,12.7.1,0.0
3.8.2,16.a.1,0.0
3.8.2,8.2.1,0.0
3.8.2,16.3.1,0.0
3.8.2,8.4.2,0.0
3.8.2,8.5.1,0.0
3.8.2,5.a.2,0.0
3.8.2,8.5.2,0.0
3.8.2,8.8.1,0.0
3.8.2,8.8.2,0.0
3.8.2,8.10.1,0.0
3.8.2,5.2.2,0.0
3.8.2,5.2.1,0.0
3.8.2,4.c.1,0.0
3.8.2,8.b.1,0.0
3.8.2,4.7.1,0.0
3.8.2,12.4.1,0.0
3.8.2,4.3.1,0.0
3.8.2,17.19.1,0.0
3.8.2,4.1.2,0.0
3.8.2,4.1.1,0.0
3.8.2,3.d.2,0.0
3.8.2,15.8.1,0.0
3.8.2,15.5.1,0.0
3.8.2,10.7.2,0.0
3.8.2,17.3.1,0.0
3.8.2,15.4.1,0.0
3.8.2,17.5.1,0.0
3.8.2,11.b.1,0.0
3.8.2,12.2.2,0.0
3.8.2,9.5.2,0.0
3.9.1,3.4.1,0.345481781913234
3.9.1,3.4.2,0.19807096130748947
